fixture_id,fixture_display,kickoff_local,app,market_original,market_id,selection_original,selection_id,line,odds,promo,source_image,capture_time,notes
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Corner Handicap,corner_handicap,Switzerland -2.5,home,-2.5,3.25,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Corner Handicap,corner_handicap,Canada +2.5,away,+2.5,1.28,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Corner Handicap,corner_handicap,Switzerland -1.5,home,-1.5,2.42,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Corner Handicap,corner_handicap,Canada +1.5,away,+1.5,1.48,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Corner Handicap,corner_handicap,Switzerland -0.5,home,-0.5,1.88,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Corner Handicap,corner_handicap,Canada +0.5,away,+0.5,1.80,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Price Boost,price_boost,Match Result + Both Teams to Score: Bosnia and Herzegovina + Yes,,,3.30,true,IMG_7657.PNG,2026-06-21 22:44 -05:00,displayed previous odd 3.00
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Price Boost,price_boost,Time of Goal 1: 00:00 - 14:59,,,3.35,true,IMG_7657.PNG,2026-06-21 22:44 -05:00,displayed previous odd 3.15
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Price Boost,price_boost,Double chance: Draw or Qatar,,,2.95,true,IMG_7657.PNG,2026-06-21 22:44 -05:00,displayed previous odd 2.77
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Match Result,match_result,Bosnia an...,home,,1.46,false,IMG_7657.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7658.PNG
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Match Result,match_result,Draw,draw,,4.85,false,IMG_7657.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7658.PNG
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Match Result,match_result,Qatar,away,,6.70,false,IMG_7657.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7658.PNG
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Match Result - Early Payout,match_result_early_payout,Bosnia an...,home,,1.43,true,IMG_7658.PNG,2026-06-21 22:44 -05:00,EARLY PAYOUT
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Match Result - Early Payout,match_result_early_payout,Draw,draw,,4.65,true,IMG_7658.PNG,2026-06-21 22:44 -05:00,EARLY PAYOUT
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Match Result - Early Payout,match_result_early_payout,Qatar,away,,6.40,true,IMG_7658.PNG,2026-06-21 22:44 -05:00,EARLY PAYOUT
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Total Goals,total_goals,Over 2.5,over,2.5,1.65,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Total Goals,total_goals,Under 2.5,under,2.5,2.28,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 0.5,over,0.5,1.03,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 0.5,under,0.5,17.00,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 1.5,over,1.5,1.20,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 1.5,under,1.5,4.65,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 3.5,over,3.5,2.68,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 3.5,under,3.5,1.48,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 4.5,over,4.5,4.95,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 4.5,under,4.5,1.18,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 5.5,over,5.5,9.90,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 5.5,under,5.5,1.06,false,IMG_7658.PNG,2026-06-21 22:44 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Both teams to score,btts,Yes,yes,,1.80,false,IMG_7659.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Both teams to score,btts,No,no,,1.98,false,IMG_7659.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Double Chance,double_chance,Bosnia and ...,home_draw,,1.11,false,IMG_7659.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Double Chance,double_chance,Bosnia and ...,home_away,,1.18,false,IMG_7659.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Double Chance,double_chance,Draw or Q...,draw_away,,2.77,false,IMG_7659.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Bosnia and Herzeg... -1.75,home,-1.75,2.70,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Qatar +1.75,away,+1.75,1.46,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Bosnia and Herzego... -1.5,home,-1.5,2.27,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Qatar +1.5,away,+1.5,1.63,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Bosnia and Herze... -1.25,home,-1.25,2.00,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Qatar +1.25,away,+1.25,1.81,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Bosnia and Herzegovina -1,home,-1,1.72,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Qatar +1,away,+1,2.12,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Bosnia and Herzeg... -0.75,home,-0.75,1.54,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-bih-qat,Bosnia and Herzegovina vs Qatar,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Qatar +0.75,away,+0.75,2.47,false,IMG_7660.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Match Result,match_result,Scotland,home,,8.70,false,IMG_7661.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Match Result,match_result,Draw,draw,,4.85,false,IMG_7661.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Match Result,match_result,Brazil,away,,1.40,false,IMG_7661.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Match Result - Early Payout,match_result_early_payout,Scotland,home,,8.20,true,IMG_7661.PNG,2026-06-21 22:45 -05:00,corroborated in IMG_7662.PNG; EARLY PAYOUT
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Match Result - Early Payout,match_result_early_payout,Draw,draw,,4.65,true,IMG_7661.PNG,2026-06-21 22:45 -05:00,corroborated in IMG_7662.PNG; EARLY PAYOUT
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Match Result - Early Payout,match_result_early_payout,Brazil,away,,1.36,true,IMG_7661.PNG,2026-06-21 22:45 -05:00,corroborated in IMG_7662.PNG; EARLY PAYOUT
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Total Goals,total_goals,Over 2.5,over,2.5,1.88,false,IMG_7661.PNG,2026-06-21 22:45 -05:00,corroborated in IMG_7662.PNG
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Total Goals,total_goals,Under 2.5,under,2.5,1.95,false,IMG_7661.PNG,2026-06-21 22:45 -05:00,corroborated in IMG_7662.PNG
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 0.5,over,0.5,1.05,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 0.5,under,0.5,12.00,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 1.5,over,1.5,1.28,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 1.5,under,1.5,3.75,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 3.5,over,3.5,3.25,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 3.5,under,3.5,1.35,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 4.5,over,4.5,6.30,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 4.5,under,4.5,1.12,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 5.5,over,5.5,14.00,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 5.5,under,5.5,1.03,false,IMG_7662.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Both teams to score,btts,Yes,yes,,2.15,false,IMG_7663.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Both teams to score,btts,No,no,,1.68,false,IMG_7663.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Double Chance,double_chance,Scotland ...,home_draw,,3.05,false,IMG_7663.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Double Chance,double_chance,Scotland or...,home_away,,1.18,false,IMG_7663.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Double Chance,double_chance,Draw or Br...,draw_away,,1.07,false,IMG_7663.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Scotland +0.75,home,+0.75,2.70,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Brazil -0.75,away,-0.75,1.46,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Scotland +1,home,+1,2.31,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Brazil -1,away,-1,1.61,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Scotland +1.25,home,+1.25,1.91,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Brazil -1.25,away,-1.25,1.89,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Scotland +1.5,home,+1.5,1.69,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Brazil -1.5,away,-1.5,2.17,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Scotland +1.75,home,+1.75,1.51,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-sco-bra,Scotland vs Brazil,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Brazil -1.75,away,-1.75,2.55,false,IMG_7664.PNG,2026-06-21 22:45 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Match Result,match_result,Morocco,home,,1.20,false,IMG_7665.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Match Result,match_result,Draw,draw,,6.30,false,IMG_7665.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Match Result,match_result,Haiti,away,,21.00,false,IMG_7665.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Match Result - Early Payout,match_result_early_payout,Morocco,home,,1.18,true,IMG_7665.PNG,2026-06-21 22:46 -05:00,corroborated in IMG_7666.PNG; EARLY PAYOUT
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Match Result - Early Payout,match_result_early_payout,Draw,draw,,6.00,true,IMG_7665.PNG,2026-06-21 22:46 -05:00,corroborated in IMG_7666.PNG; EARLY PAYOUT
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Match Result - Early Payout,match_result_early_payout,Haiti,away,,18.00,true,IMG_7665.PNG,2026-06-21 22:46 -05:00,corroborated in IMG_7666.PNG; EARLY PAYOUT
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Total Goals,total_goals,Over 2.5,over,2.5,1.62,false,IMG_7665.PNG,2026-06-21 22:46 -05:00,corroborated in IMG_7666.PNG
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Total Goals,total_goals,Under 2.5,under,2.5,2.30,false,IMG_7665.PNG,2026-06-21 22:46 -05:00,corroborated in IMG_7666.PNG
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 0.5,over,0.5,1.04,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 0.5,under,0.5,14.00,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 1.5,over,1.5,1.20,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 1.5,under,1.5,4.65,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 3.5,over,3.5,2.58,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 3.5,under,3.5,1.52,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 4.5,over,4.5,4.65,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 4.5,under,4.5,1.20,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Over 5.5,over,5.5,9.10,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Number of Goals,number_of_goals,Under 5.5,under,5.5,1.07,false,IMG_7666.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Both teams to score,btts,Yes,yes,,2.48,false,IMG_7667.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Both teams to score,btts,No,no,,1.52,false,IMG_7667.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Double Chance,double_chance,Morocco or ...,,,1.11,false,IMG_7667.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Double Chance,double_chance,Draw or H...,,,4.60,false,IMG_7667.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Morocco -2.5,home,-2.5,2.55,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Haiti +2.5,away,+2.5,1.51,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Morocco -2.25,home,-2.25,2.27,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Haiti +2.25,away,+2.25,1.63,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Morocco -2,home,-2,1.98,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Haiti +2,away,+2,1.83,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Morocco -1.75,home,-1.75,1.74,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Haiti +1.75,away,+1.75,2.09,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Morocco -1.5,home,-1.5,1.59,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-mar-hai,Morocco vs Haiti,2026-06-24 17:00,Betsson,Asian Handicap,asian_handicap,Haiti +1.5,away,+1.5,2.36,false,IMG_7668.PNG,2026-06-21 22:46 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Price Boost,price_boost,Half time/Full time: South Korea/South Korea,,,2.85,true,IMG_7669.PNG,2026-06-21 22:47 -05:00,displayed previous odd 2.61
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Price Boost,price_boost,South Africa - Total Goals: Over 1.5,,,4.70,true,IMG_7669.PNG,2026-06-21 22:47 -05:00,displayed previous odd 4.10
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Price Boost,price_boost,Time of Goal 1: 00:00 - 14:59,,,4.05,true,IMG_7669.PNG,2026-06-21 22:47 -05:00,displayed previous odd 3.80
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Match Result,match_result,South Afri...,home,,5.75,false,IMG_7669.PNG,2026-06-21 22:47 -05:00,corroborated in IMG_7670.PNG
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Match Result,match_result,Draw,draw,,3.90,false,IMG_7669.PNG,2026-06-21 22:47 -05:00,corroborated in IMG_7670.PNG
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Match Result,match_result,South Korea,away,,1.65,false,IMG_7669.PNG,2026-06-21 22:47 -05:00,corroborated in IMG_7670.PNG
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Match Result - Early Payout,match_result_early_payout,South Afri...,home,,5.50,true,IMG_7670.PNG,2026-06-21 22:47 -05:00,EARLY PAYOUT
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Match Result - Early Payout,match_result_early_payout,Draw,draw,,3.75,true,IMG_7670.PNG,2026-06-21 22:47 -05:00,EARLY PAYOUT
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Match Result - Early Payout,match_result_early_payout,South Korea,away,,1.62,true,IMG_7670.PNG,2026-06-21 22:47 -05:00,EARLY PAYOUT
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Total Goals,total_goals,Over 2.5,over,2.5,2.05,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Total Goals,total_goals,Under 2.5,under,2.5,1.78,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Over 0.5,over,0.5,1.06,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Under 0.5,under,0.5,9.70,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Over 1.5,over,1.5,1.35,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Under 1.5,under,1.5,3.25,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Over 3.5,over,3.5,3.75,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Under 3.5,under,3.5,1.28,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Over 4.5,over,4.5,7.50,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Under 4.5,under,4.5,1.09,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Over 5.5,over,5.5,17.00,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Number of Goals,number_of_goals,Under 5.5,under,5.5,1.02,false,IMG_7670.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Both teams to score,btts,Yes,yes,,2.00,false,IMG_7671.PNG,2026-06-21 22:47 -05:00,
2026-06-24-rsa-kor,South Africa vs South Korea,2026-06-24 20:00,Betsson,Both teams to score,btts,No,no,,1.78,false,IMG_7671.PNG,2026-06-21 22:47 -05:00,
